speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_3,cluster_0,cluster_10,cluster_1,cluster_7,cluster_12,cluster_8,cluster_9,cluster_11,cluster_6,cluster_2,cluster_4,cluster_5_p,cluster_3_p,cluster_0_p,cluster_10_p,cluster_1_p,cluster_7_p,cluster_12_p,cluster_8_p,cluster_9_p,cluster_11_p,cluster_6_p,cluster_2_p,cluster_4_p,n
4800,440087940,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18770105,1831-11-19,1831,1877,46,44048000,0.0,1,0,1,1,7,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4732,440093433,GOODE,JOHN,H,VA,M,D,2.0,voting,18770125,1829-05-27,1829,1877,48,44047320,0.0,0,1,6,0,3,0,0,0,0,0,0,0,0,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,440098151,HALE,EUGENE,H,ME,M,R,5.0,voting,18770206,1836-06-09,1836,1877,41,44065540,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5525,440102669,WHITTHORNE,WASHINGTON,H,TN,M,D,7.0,voting,18770215,1825-04-19,1825,1877,52,44055250,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4927,440104111,SPARKS,WILLIAM,H,IL,M,D,16.0,voting,18770220,1828-11-19,1828,1877,49,44049270,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4822,450001661,CONGER,OMAR,H,MI,M,R,7.0,voting,18771022,1818-04-01,1818,1877,59,45048220,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4603,450001698,HARRISON,CARTER,H,IL,M,D,2.0,voting,18771024,1825-02-15,1825,1877,52,45046030,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4635,450002983,PHILLIPS,WILLIAM,H,KS,M,R,1.0,voting,18771106,1824-01-14,1824,1877,53,45046350,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4379,450008940,WADLEIGH,BAINBRIDGE,S,NH,M,R,,voting,18771126,1831-01-04,1831,1877,46,45043791,0.0,0,0,1,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,450013113,DAWES,HENRY,S,MA,M,R,,voting,18771213,1816-10-30,1816,1877,61,45052641,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,450013170,HALE,EUGENE,H,ME,M,R,5.0,voting,18771213,1836-06-09,1836,1877,41,45065540,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4427,450016389,CHRISTIANCY,ISAAC,S,MI,M,R,,voting,18780116,1812-03-12,1812,1878,66,45044271,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4379,450016665,WADLEIGH,BAINBRIDGE,S,NH,M,R,,voting,18780117,1831-01-04,1831,1878,47,45043791,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,450016910,BROWNE,THOMAS,H,IN,M,R,5.0,voting,18780118,1829-04-19,1829,1878,49,45053760,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6669,450017348,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18780122,1830-09-02,1830,1878,48,45066690,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4665,450017921,TOWNSEND,MARTIN,H,NY,M,R,17.0,voting,18780124,1810-02-06,1810,1878,68,45046650,3.107726973021042e-05,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4665,450017991,TOWNSEND,MARTIN,H,NY,M,R,17.0,voting,18780124,1810-02-06,1810,1878,68,45046650,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5007,450022423,HASKELL,DUDLEY,H,KS,M,R,2.0,voting,18780209,1842-03-23,1842,1878,36,45050070,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,450023524,CONGER,OMAR,H,MI,M,R,7.0,voting,18780213,1818-04-01,1818,1878,60,45048220,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6403,450025901,ALLISON,WILLIAM,S,IA,M,R,,voting,18780215,1829-03-02,1829,1878,49,45064031,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6287,450026675,BLACKBURN,JOSEPH,H,KY,M,D,7.0,voting,18780218,1838-10-01,1838,1878,40,45062870,0.0,0,1,9,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450026856,INGALLS,JOHN,S,KS,M,R,,voting,18780219,1833-12-29,1833,1878,45,45051641,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4721,450027230,ELAM,JOSEPH,H,LA,M,D,4.0,voting,18780219,1821-06-12,1821,1878,57,45047210,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4991,450027794,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18780220,1840-10-15,1840,1878,38,45049910,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4566,450029452,BUTLER,BENJAMIN,H,MA,M,R,7.0,voting,18780226,1818-11-05,1818,1878,60,45045660,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4665,450030199,TOWNSEND,MARTIN,H,NY,M,R,17.0,voting,18780227,1810-02-06,1810,1878,68,45046650,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450034912,BLAINE,JAMES,S,ME,M,R,,voting,18780313,1830-01-31,1830,1878,48,45045461,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4757,450035332,MONROE,JAMES,H,OH,M,R,18.0,voting,18780313,1821-07-18,1821,1878,57,45047570,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,450037416,DAWES,HENRY,S,MA,M,R,,voting,18780319,1816-10-30,1816,1878,62,45052641,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,450040493,WINDOM,WILLIAM,S,MN,M,R,,voting,18780327,1827-05-10,1827,1878,51,45048011,1.8995282407469016e-14,0,1,1,1,7,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,450040499,WINDOM,WILLIAM,S,MN,M,R,,voting,18780327,1827-05-10,1827,1878,51,45048011,0.0,0,1,2,0,7,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6628,450047458,WHYTE,WILLIAM,S,MD,M,D,,voting,18780415,1824-08-09,1824,1878,54,45066281,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4617,450047923,JONES,JOHN,H,OH,M,R,9.0,voting,18780415,1836-02-12,1836,1878,42,45046170,0.0,1,0,1,0,8,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5435,450050334,KENNA,JOHN,H,WV,M,D,3.0,voting,18780418,1848-04-10,1848,1878,30,45054350,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5041,450053333,MULDROW,HENRY,H,MS,M,D,1.0,voting,18780424,1837-02-08,1837,1878,41,45050410,0.0,0,2,0,0,7,0,1,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,450053748,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18780425,1814-04-12,1814,1878,64,45054340,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4602,450055982,HANNA,JOHN,H,IN,M,R,7.0,voting,18780430,1827-09-03,1827,1878,51,45046020,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5120,450057213,CABELL,GEORGE,H,VA,M,D,5.0,voting,18780501,1836-01-25,1836,1878,42,45051200,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4735,450057217,HAYES,PHILIP,H,IL,M,R,7.0,voting,18780501,1833-02-03,1833,1878,45,45047350,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4602,450057804,HANNA,JOHN,H,IN,M,R,7.0,voting,18780502,1827-09-03,1827,1878,51,45046020,2.0116060164530128e-14,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4566,450060174,BUTLER,BENJAMIN,H,MA,M,R,7.0,voting,18780507,1818-11-05,1818,1878,60,45045660,0.0,0,0,7,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4722,450064009,EWING,THOMAS,H,OH,M,D,12.0,voting,18780514,1829-08-07,1829,1878,49,45047220,0.0,0,0,0,1,9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4635,450067156,PHILLIPS,WILLIAM,H,KS,M,R,1.0,voting,18780522,1824-01-14,1824,1878,54,45046350,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4656,450070621,SOUTHARD,MILTON,H,OH,M,D,13.0,voting,18780527,1836-10-20,1836,1878,42,45046560,0.0,1,3,16,0,0,0,0,0,0,0,0,0,0,0.05,0.15,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4944,450074914,WILSON,BENJAMIN,H,WV,M,D,1.0,voting,18780604,1825-04-30,1825,1878,53,45049440,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4564,450075717,BURCHARD,HORATIO,H,IL,M,R,5.0,voting,18780605,1825-09-22,1825,1878,53,45045640,0.0,0,0,2,1,7,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,450092996,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18780619,1813-12-20,1813,1878,65,45046201,0.0,0,0,18,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,19
4546,450095848,BLAINE,JAMES,S,ME,M,R,,voting,18781212,1830-01-31,1830,1878,48,45045461,0.0,1,1,2,0,6,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4427,450098993,CHRISTIANCY,ISAAC,S,MI,M,R,,voting,18790107,1812-03-12,1812,1879,67,45044271,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,450099448,CONGER,OMAR,H,MI,M,R,7.0,voting,18790110,1818-04-01,1818,1879,61,45048220,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5062,450100879,ROBINSON,GEORGE,H,MA,M,R,11.0,voting,18790116,1834-01-20,1834,1879,45,45050620,0.0,0,0,3,0,7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,450102362,HALE,EUGENE,H,ME,M,R,5.0,voting,18790121,1836-06-09,1836,1879,43,45065540,0.0,0,0,11,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.55,0.05,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4557,450103443,BELL,HIRAM,H,GA,M,D,9.0,voting,18790123,1827-01-19,1827,1879,52,45045570,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6352,450108434,MORGAN,JOHN,S,AL,M,D,,voting,18790205,1824-06-20,1824,1879,55,45063521,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4822,450109255,CONGER,OMAR,H,MI,M,R,7.0,voting,18790206,1818-04-01,1818,1879,61,45048220,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4566,450110218,BUTLER,BENJAMIN,H,MA,M,R,7.0,voting,18790208,1818-11-05,1818,1879,61,45045660,0.0,0,0,1,1,8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5007,450111075,HASKELL,DUDLEY,H,KS,M,R,2.0,voting,18790211,1842-03-23,1842,1879,37,45050070,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,450111096,HALE,EUGENE,H,ME,M,R,5.0,voting,18790211,1836-06-09,1836,1879,43,45065540,0.0,1,0,1,1,7,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4608,450112364,HENDEE,GEORGE,H,VT,M,R,3.0,voting,18790213,1832-11-30,1832,1879,47,45046080,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450112535,BLAINE,JAMES,S,ME,M,R,,voting,18790214,1830-01-31,1830,1879,49,45045461,0.0,7,2,0,1,0,0,0,0,0,0,0,0,0,0.7,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4725,450113108,FELTON,WILLIAM,H,GA,M,I,7.0,voting,18790214,1823-06-19,1823,1879,56,45047250,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,450113446,CONKLING,ROSCOE,S,NY,M,R,,voting,18790215,1829-10-30,1829,1879,50,45047111,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4608,450115431,HENDEE,GEORGE,H,VT,M,R,3.0,voting,18790217,1832-11-30,1832,1879,47,45046080,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4656,450117241,SOUTHARD,MILTON,H,OH,M,D,13.0,voting,18790219,1836-10-20,1836,1879,43,45046560,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4679,450118493,WILLIAMS,JEREMIAH,H,AL,M,D,3.0,voting,18790220,1829-05-29,1829,1879,50,45046790,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,450125828,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18790228,1813-12-20,1813,1879,66,45046201,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4801,450126157,WINDOM,WILLIAM,S,MN,M,R,,voting,18790228,1827-05-10,1827,1879,52,45048011,1.6293079580539405e-13,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4546,450130423,BLAINE,JAMES,S,ME,M,R,,voting,18790301,1830-01-31,1830,1879,49,45045461,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450132632,BLAINE,JAMES,S,ME,M,R,,voting,18790303,1830-01-31,1830,1879,49,45045461,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460001401,BLAINE,JAMES,S,ME,M,R,,voting,18790327,1830-01-31,1830,1879,49,46045461,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4927,460003014,SPARKS,WILLIAM,H,IL,M,D,16.0,voting,18790402,1828-11-19,1828,1879,51,46049270,2.303598253611947e-05,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4751,460003077,LOUNSBERY,WILLIAM,H,NY,M,D,15.0,voting,18790402,1831-12-25,1831,1879,48,46047510,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4998,460004158,GARLAND,AUGUSTUS,S,AR,M,D,,voting,18790408,1832-06-11,1832,1879,47,46049981,0.0,0,1,1,0,8,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6287,460004751,BLACKBURN,JOSEPH,H,KY,M,D,7.0,voting,18790409,1838-10-01,1838,1879,41,46062870,0.0024934005674497,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,460005717,EDMUNDS,GEORGE,S,VT,M,R,,voting,18790411,1828-02-01,1828,1879,51,46052681,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,460007379,DAWES,HENRY,S,MA,M,R,,voting,18790416,1816-10-30,1816,1879,63,46052641,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5670,460007817,VOORHEES,DANIEL,S,IN,M,D,,voting,18790417,1827-09-26,1827,1879,52,46056701,0.0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4786,460008658,STEELE,WALTER,H,NC,M,D,6.0,voting,18790419,1823-04-18,1823,1879,56,46047860,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5376,460008838,BROWNE,THOMAS,H,IN,M,R,5.0,voting,18790421,1829-04-19,1829,1879,50,46053760,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,460009948,CONKLING,ROSCOE,S,NY,M,R,,voting,18790424,1829-10-30,1829,1879,50,46047111,0.0,0,0,9,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,460009950,CONKLING,ROSCOE,S,NY,M,R,,voting,18790424,1829-10-30,1829,1879,50,46047111,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5670,460009988,VOORHEES,DANIEL,S,IN,M,D,,voting,18790424,1827-09-26,1827,1879,52,46056701,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4731,460010264,GILLETTE,EDWARD,H,IA,M,N,7.0,voting,18790424,1840-10-01,1840,1879,39,46047310,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4854,460010295,HAZELTON,GEORGE,H,WI,M,R,3.0,voting,18790424,1832-01-03,1832,1879,47,46048540,0.0,0,0,1,0,9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4983,460010387,DAVIS,LOWNDES,H,MO,M,D,4.0,voting,18790424,1836-12-13,1836,1879,43,46049830,0.0,0,2,0,0,6,2,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4763,460010391,OSMER,JAMES,H,PA,M,R,27.0,voting,18790424,1832-01-23,1832,1879,47,46047630,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4721,460010392,ELAM,JOSEPH,H,LA,M,D,4.0,voting,18790424,1821-06-12,1821,1879,58,46047210,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5318,460010566,PADDOCK,ALGERNON,S,NE,M,R,,voting,18790425,1830-11-09,1830,1879,49,46053181,0.0,2,1,5,1,1,0,0,0,0,0,0,0,0,0.2,0.1,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4991,460010767,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18790425,1840-10-15,1840,1879,39,46049910,0.0,1,0,0,1,7,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4991,460010775,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18790425,1840-10-15,1840,1879,39,46049910,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,460014169,MORGAN,JOHN,S,AL,M,D,,voting,18790508,1824-06-20,1824,1879,55,46063521,0.0,0,0,9,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4610,460014952,HILL,BENJAMIN,S,GA,M,D,,voting,18790510,1823-09-14,1823,1879,56,46046101,0.0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4811,460015212,BOWMAN,SELWYN,H,MA,M,R,5.0,voting,18790510,1840-05-11,1840,1879,39,46048110,0.0,0,1,2,0,7,0,0,0,0,0,0,0,0,0.0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6403,460015865,ALLISON,WILLIAM,S,IA,M,R,,voting,18790513,1829-03-02,1829,1879,50,46064031,0.0,0,0,2,0,8,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4984,460017272,DEUSTER,PETER,H,WI,M,D,4.0,voting,18790515,1831-02-13,1831,1879,48,46049840,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,460017433,DAWES,HENRY,S,MA,M,R,,voting,18790516,1816-10-30,1816,1879,63,46052641,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
