speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_5,cluster_2,cluster_4,cluster_1,cluster_3,cluster_14,cluster_0,cluster_6,cluster_11,cluster_13,cluster_9,cluster_18,cluster_16,cluster_8,cluster_12,cluster_19,cluster_15,cluster_17,cluster_10,cluster_7,cluster_5_p,cluster_2_p,cluster_4_p,cluster_1_p,cluster_3_p,cluster_14_p,cluster_0_p,cluster_6_p,cluster_11_p,cluster_13_p,cluster_9_p,cluster_18_p,cluster_16_p,cluster_8_p,cluster_12_p,cluster_19_p,cluster_15_p,cluster_17_p,cluster_10_p,cluster_7_p,n
4781,470032464,SLATER,JAMES,S,OR,M,D,,voting,18820306,1826-12-28,1826,1882,56,47047811,0.0,0,1,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4998,470034930,GARLAND,AUGUSTUS,S,AR,M,D,,voting,18820310,1832-06-11,1832,1882,50,47049981,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5550,470037962,BLOUNT,JAMES,H,GA,M,D,6.0,voting,18820316,1837-09-12,1837,1882,45,47055500,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,470041276,SAULSBURY,ELI,S,DE,M,D,,voting,18820323,1817-12-29,1817,1882,65,47050691,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5235,470041523,WILLIS,ALBERT,H,KY,M,D,5.0,voting,18820323,1843-01-22,1843,1882,39,47052350,0.0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4923,470048677,SIMONTON,CHARLES,H,TN,M,D,9.0,voting,18820406,1838-09-08,1838,1882,44,47049230,0.0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4858,470053187,HOUSE,JOHN,H,TN,M,D,6.0,voting,18820418,1827-01-09,1827,1882,55,47048580,0.0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5192,470057307,PETTIBONE,AUGUSTUS,H,TN,M,R,1.0,voting,18820426,1835-01-21,1835,1882,47,47051920,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4969,470058902,CALKINS,WILLIAM,H,IN,M,R,13.0,voting,18820429,1842-02-18,1842,1882,40,47049690,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6287,470060735,BLACKBURN,JOSEPH,H,KY,M,D,7.0,voting,18820503,1838-10-01,1838,1882,44,47062870,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,470111526,PLUMB,PRESTON,S,KS,M,R,,voting,18820721,1837-10-12,1837,1882,45,47054821,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,470119649,PLUMB,PRESTON,S,KS,M,R,,voting,18820729,1837-10-12,1837,1882,45,47054821,0.0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,470138293,CALL,WILKINSON,S,FL,M,D,,voting,18821221,1834-01-09,1834,1882,48,47055661,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5156,470158019,HAMMOND,NATHANIEL,H,GA,M,D,5.0,voting,18830125,1833-12-26,1833,1883,50,47051560,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5509,470162361,TOWNSHEND,RICHARD,H,IL,M,D,19.0,voting,18830130,1840-04-30,1840,1883,43,47055090,0.0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5531,480001122,WILSON,JAMES,S,IA,M,R,,voting,18831212,1828-10-19,1828,1883,55,48055311,0.0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4998,480027128,GARLAND,AUGUSTUS,S,AR,M,D,,voting,18840314,1832-06-11,1832,1884,52,48049981,0.0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6093,480027250,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18840314,1822-09-06,1822,1884,62,48060930,0.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5128,480032834,COX,WILLIAM,H,NC,M,D,4.0,voting,18840326,1831-03-11,1831,1884,53,48051280,0.0,1,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.2,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5760,480033462,GEORGE,JAMES,S,MS,M,D,,voting,18840328,1826-10-20,1826,1884,58,48057601,0.0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,480035587,BECK,JAMES,S,KY,M,D,,voting,18840403,1822-02-13,1822,1884,62,48053671,0.0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,480036080,LOGAN,JOHN,S,IL,M,R,,voting,18840404,1826-02-09,1826,1884,58,48051751,0.0,0,2,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,480037161,CALL,WILKINSON,S,FL,M,D,,voting,18840405,1834-01-09,1834,1884,50,48055661,0.0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5230,480051622,WARNER,ADONIRAM,H,OH,M,D,15.0,voting,18840430,1834-01-13,1834,1884,50,48052300,0.0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5285,480054330,HISCOCK,FRANK,H,NY,M,R,25.0,voting,18840507,1834-09-06,1834,1884,50,48052850,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4781,480070939,SLATER,JAMES,S,OR,M,D,,voting,18840609,1826-12-28,1826,1884,58,48047811,1.7809693519444857e-15,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5057,480074148,PRYOR,LUKE,H,AL,M,D,8.0,voting,18840613,1820-07-05,1820,1884,64,48050570,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5178,480085409,LOVERING,HENRY,H,MA,M,D,6.0,voting,18840628,1841-04-08,1841,1884,43,48051780,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,480088746,BLAIR,HENRY,S,NH,M,R,,voting,18840703,1834-12-06,1834,1884,50,48056971,0.0,0,3,1,0,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.03333333333333333,0.0,0.13333333333333333,0.0,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5482,480112980,PLUMB,PRESTON,S,KS,M,R,,voting,18850206,1837-10-12,1837,1885,48,48054821,0.0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6220,480112988,HAWLEY,JOSEPH,S,CT,M,R,,voting,18850206,1826-10-31,1826,1885,59,48062201,0.0,1,1,0,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.0,0.05,0.05,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5697,480118950,BLAIR,HENRY,S,NH,M,R,,voting,18850213,1834-12-06,1834,1885,51,48056971,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4892,480125237,MITCHELL,JOHN,S,PA,M,R,,voting,18850220,1838-07-28,1838,1885,47,48048921,1.4126067208004418e-17,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,480132297,COCKRELL,FRANCIS,S,MO,M,D,,voting,18850227,1834-10-01,1834,1885,51,48061961,0.0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,480135580,PLUMB,PRESTON,S,KS,M,R,,voting,18850302,1837-10-12,1837,1885,48,48054821,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,490001293,PLUMB,PRESTON,S,KS,M,R,,voting,18850331,1837-10-12,1837,1885,48,49054821,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5232,490002830,WELLBORN,OLIN,H,TX,M,D,6.0,voting,18851216,1843-06-18,1843,1885,42,49052320,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4883,490005542,MAXEY,SAMUEL,S,TX,M,D,,voting,18860108,1825-03-30,1825,1886,61,49048831,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,490015597,MAXEY,SAMUEL,S,TX,M,D,,voting,18860216,1825-03-30,1825,1886,61,49048831,0.0,2,2,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5639,490024444,PUGH,JAMES,S,AL,M,D,,voting,18860310,1820-12-12,1820,1886,66,49056391,0.0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5531,490025113,WILSON,JAMES,S,IA,M,R,,voting,18860311,1828-10-19,1828,1886,58,49055311,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,490026625,MAXEY,SAMUEL,S,TX,M,D,,voting,18860316,1825-03-30,1825,1886,61,49048831,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6493,490027424,SPOONER,JOHN,S,WI,M,R,,voting,18860318,1843-01-06,1843,1886,43,49064931,0.0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6559,490028933,HITT,ROBERT,H,IL,M,R,6.0,voting,18860322,1834-01-16,1834,1886,52,49065590,0.0,2,0,1,0,5,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.08333333333333333,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60
4862,490028940,JACKSON,HOWELL,S,TN,M,D,,voting,18860322,1832-04-08,1832,1886,54,49048621,0.0,0,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4862,490028942,JACKSON,HOWELL,S,TN,M,D,,voting,18860322,1832-04-08,1832,1886,54,49048621,0.0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5760,490029305,GEORGE,JAMES,S,MS,M,D,,voting,18860323,1826-10-20,1826,1886,60,49057601,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,490029848,MORGAN,JOHN,S,AL,M,D,,voting,18860324,1824-06-20,1824,1886,62,49063521,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,490029883,MITCHELL,JOHN,S,OR,M,R,,voting,18860324,1835-06-22,1835,1886,51,49063481,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,490029884,MITCHELL,JOHN,S,OR,M,R,,voting,18860324,1835-06-22,1835,1886,51,49063481,0.0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5670,490030284,VOORHEES,DANIEL,S,IN,M,D,,voting,18860325,1827-09-26,1827,1886,59,49056701,0.0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4938,490030708,VAN WYCK,CHARLES,S,NE,M,R,,voting,18860326,1824-05-10,1824,1886,62,49049381,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5181,490037307,MARTIN,JOHN,H,AL,M,D,6.0,voting,18860413,1837-01-20,1837,1886,49,49051810,0.0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6449,490046967,HOPKINS,ALBERT,H,IL,M,R,5.0,voting,18860504,1846-08-15,1846,1886,40,49064490,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,490053151,BLAIR,HENRY,S,NH,M,R,,voting,18860513,1834-12-06,1834,1886,52,49056971,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5227,490077722,WALLACE,NATHANIEL,H,LA,M,D,2.0,voting,18860618,1845-10-27,1845,1886,41,49052270,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,490084495,PLUMB,PRESTON,S,KS,M,R,,voting,18860630,1837-10-12,1837,1886,49,49054821,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,490087085,CALL,WILKINSON,S,FL,M,D,,voting,18860702,1834-01-09,1834,1886,52,49055661,0.0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,490100905,BECK,JAMES,S,KY,M,D,,voting,18860719,1822-02-13,1822,1886,64,49053671,0.0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5380,490113970,BUTTERWORTH,BENJAMIN,H,OH,M,R,1.0,voting,18860804,1837-10-22,1837,1886,49,49053800,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,490133086,CALL,WILKINSON,S,FL,M,D,,voting,18870128,1834-01-09,1834,1887,53,49055661,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,490133115,CALL,WILKINSON,S,FL,M,D,,voting,18870128,1834-01-09,1834,1887,53,49055661,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5445,490139098,LAWLER,FRANK,H,IL,M,D,2.0,voting,18870207,1842-06-25,1842,1887,45,49054450,0.0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6669,490140169,FRYE,WILLIAM,S,ME,M,R,,voting,18870209,1830-09-02,1830,1887,57,49066691,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,490140515,PLUMB,PRESTON,S,KS,M,R,,voting,18870210,1837-10-12,1837,1887,50,49054821,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5475,490148569,PAYSON,LEWIS,H,IL,M,R,9.0,voting,18870221,1840-09-17,1840,1887,47,49054750,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,490151626,MAXEY,SAMUEL,S,TX,M,D,,voting,18870225,1825-03-30,1825,1887,62,49048831,0.0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,500001175,CALL,WILKINSON,S,FL,M,D,,voting,18871220,1834-01-09,1834,1887,53,50055661,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,500045604,PLUMB,PRESTON,S,KS,M,R,,voting,18880426,1837-10-12,1837,1888,51,50054821,0.0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5471,500064396,NUTTING,NEWTON,H,NY,M,R,27.0,voting,18880607,1840-10-22,1840,1888,48,50054710,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5766,500104038,GRAY,GEORGE,S,DE,M,D,,voting,18880813,1840-05-04,1840,1888,48,50057661,0.0,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,500107354,MORGAN,JOHN,S,AL,M,D,,voting,18880817,1824-06-20,1824,1888,64,50063521,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,500109437,BLAIR,HENRY,S,NH,M,R,,voting,18880822,1834-12-06,1834,1888,54,50056971,2.263164310684392e-19,4,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,500154494,CALL,WILKINSON,S,FL,M,D,,voting,18890119,1834-01-09,1834,1889,55,50055661,0.0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
