speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_0,cluster_5,cluster_2,cluster_4,cluster_8,cluster_3,cluster_14,cluster_12,cluster_10,cluster_7,cluster_13,cluster_15,cluster_6,cluster_9,cluster_11,cluster_17,cluster_16,cluster_18,cluster_1_p,cluster_0_p,cluster_5_p,cluster_2_p,cluster_4_p,cluster_8_p,cluster_3_p,cluster_14_p,cluster_12_p,cluster_10_p,cluster_7_p,cluster_13_p,cluster_15_p,cluster_6_p,cluster_9_p,cluster_11_p,cluster_17_p,cluster_16_p,cluster_18_p,n
4704,450022409,CHITTENDEN,SIMEON,H,NY,M,R,3.0,voting,18780209,1814-03-29,1814,1878,64,0.0,0,7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6100,450023977,JONES,JOHN,S,NV,M,R,,voting,18780214,1829-01-27,1829,1878,49,0.0,1,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.4444444444444444,0.0,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4566,450029452,BUTLER,BENJAMIN,H,MA,M,R,7.0,voting,18780226,1818-11-05,1818,1878,60,0.0,3,21,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10714285714285714,0.75,0.0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
5162,450034262,HEWITT,ABRAM,H,NY,M,D,10.0,voting,18780311,1822-07-31,1822,1878,56,0.0,0,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4342,450038268,SARGENT,AARON,S,CA,M,R,,voting,18780320,1827-09-28,1827,1878,51,0.0,1,14,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05263157894736842,0.7368421052631579,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4991,450050333,ELLIS,EZEKIEL,H,LA,M,D,2.0,voting,18780418,1840-10-15,1840,1878,38,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4794,450050337,WHITE,HARRY,H,PA,M,R,25.0,voting,18780418,1834-01-12,1834,1878,44,0.0,2,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4797,450057843,WRIGHT,HENDRICK,H,PA,M,D,12.0,voting,18780502,1808-04-24,1808,1878,70,0.0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.3333333333333333,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4969,450066541,CALKINS,WILLIAM,H,IN,M,R,10.0,voting,18780521,1842-02-18,1842,1878,36,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4589,450073354,FERRY,THOMAS,S,MI,M,R,,voting,18780603,1827-06-10,1827,1878,51,0.0147483929683677,1,1,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,450075117,BLAINE,JAMES,S,ME,M,R,,voting,18780605,1830-01-31,1830,1878,48,0.0,0,13,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7222222222222222,0.0,0.1111111111111111,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
5798,450107248,LOCKWOOD,DANIEL,H,NY,M,D,32.0,voting,18790203,1844-06-01,1844,1879,35,0.0,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4577,450112370,CUTLER,AUGUSTUS,H,NJ,M,D,5.0,voting,18790213,1827-10-22,1827,1879,52,0.0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4560,450115488,BRENTANO,LORENZO,H,IL,M,R,3.0,voting,18790217,1813-11-04,1813,1879,66,0.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6355,450115492,MULLER,NICHOLAS,H,NY,M,D,5.0,voting,18790217,1836-11-15,1836,1879,43,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5120,450115501,CABELL,GEORGE,H,VA,M,D,5.0,voting,18790217,1836-01-25,1836,1879,43,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4905,450118631,PHELPS,JAMES,H,CT,M,D,2.0,voting,18790220,1822-01-12,1822,1879,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4601,450118637,HAMILTON,ANDREW,H,IN,M,D,12.0,voting,18790220,1834-06-07,1834,1879,45,0.0,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4589,450118983,FERRY,THOMAS,S,MI,M,R,,voting,18790221,1827-06-10,1827,1879,52,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5482,450118985,PLUMB,PRESTON,S,KS,M,R,,voting,18790221,1837-10-12,1837,1879,42,0.0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6361,450119578,PATTERSON,THOMAS,H,CO,M,D,1.0,voting,18790221,1839-11-04,1839,1879,40,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,450119580,CONGER,OMAR,H,MI,M,R,7.0,voting,18790221,1818-04-01,1818,1879,61,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4871,460003207,KNOTT,JAMES,H,KY,M,D,4.0,voting,18790403,1830-08-29,1830,1879,49,0.0,3,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.4,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4852,460003306,HAWK,ROBERT,H,IL,M,R,5.0,voting,18790403,1839-04-23,1839,1879,40,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4733,460008092,GROOME,JAMES,S,MD,M,D,,voting,18790418,1838-04-04,1838,1879,41,0.0,12,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.05,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5230,460012272,WARNER,ADONIRAM,H,OH,M,D,13.0,voting,18790503,1834-01-13,1834,1879,45,0.0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5434,460015170,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18790510,1814-04-12,1814,1879,65,0.0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4811,460015209,BOWMAN,SELWYN,H,MA,M,R,5.0,voting,18790510,1840-05-11,1840,1879,39,0.0,0,39,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7222222222222222,0.018518518518518517,0.05555555555555555,0.07407407407407407,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
4967,460016249,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18790513,1816-12-14,1816,1879,63,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4757,460027707,MONROE,JAMES,H,OH,M,R,17.0,voting,18790606,1821-07-18,1821,1879,58,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,460028882,EATON,WILLIAM,S,CT,M,D,,voting,18790611,1816-10-11,1816,1879,63,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5367,460032903,BECK,JAMES,S,KY,M,D,,voting,18790617,1822-02-13,1822,1879,57,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4589,460050532,FERRY,THOMAS,S,MI,M,R,,voting,18800128,1827-06-10,1827,1880,53,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,460050535,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18800128,1809-08-27,1809,1880,71,0.0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6125,460050538,MORRILL,JUSTIN,S,VT,M,R,,voting,18800128,1810-04-14,1810,1880,70,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4688,460050541,BALDWIN,HENRY,S,MI,M,R,,voting,18800128,1814-02-22,1814,1880,66,0.0,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4859,460050679,HUBBELL,JAY,H,MI,M,R,9.0,voting,18800128,1829-09-15,1829,1880,51,0.0,28,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.0,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
5035,460051739,MANNING,VANNOY,H,MS,M,D,2.0,voting,18800131,1839-07-26,1839,1880,41,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4897,460051740,NEAL,HENRY,H,OH,M,R,12.0,voting,18800131,1828-08-25,1828,1880,52,0.0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6475,460052190,PLATT,ORVILLE,S,CT,M,R,,voting,18800203,1827-07-19,1827,1880,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4700,460055417,BRIGHT,JOHN,H,TN,M,D,5.0,voting,18800214,1817-01-20,1817,1880,63,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4983,460057863,DAVIS,LOWNDES,H,MO,M,D,4.0,voting,18800223,1836-12-13,1836,1880,44,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,460059242,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18800226,1809-08-27,1809,1880,71,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,460059244,THURMAN,ALLEN,S,OH,M,D,,voting,18800226,1813-11-13,1813,1880,67,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5590,460061541,FORNEY,WILLIAM,H,AL,M,D,7.0,voting,18800303,1823-11-09,1823,1880,57,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4620,460077748,KIRKWOOD,SAMUEL,S,IA,M,R,,voting,18800407,1813-12-20,1813,1880,67,0.0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
6159,460078926,VEST,GEORGE,S,MO,M,D,,voting,18800409,1830-12-06,1830,1880,50,0.0,2,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,460080473,BLAINE,JAMES,S,ME,M,R,,voting,18800413,1830-01-31,1830,1880,50,0.0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5268,460082311,EDMUNDS,GEORGE,S,VT,M,R,,voting,18800415,1828-02-01,1828,1880,52,0.0,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5434,460086097,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18800421,1814-04-12,1814,1880,66,0.0,2,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,460101512,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18800518,1814-04-12,1814,1880,66,0.0,0,3,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4704,460106612,CHITTENDEN,SIMEON,H,NY,M,R,3.0,voting,18800524,1814-03-29,1814,1880,66,0.0,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.5555555555555556,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4460,460111344,KERNAN,FRANCIS,S,NY,M,D,,voting,18800531,1816-01-14,1816,1880,64,0.0,0,3,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5230,460127445,WARNER,ADONIRAM,H,OH,M,D,13.0,voting,18801214,1834-01-13,1834,1880,46,0.0,1,2,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.1,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,460133316,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18810108,1814-04-12,1814,1881,67,0.0,3,20,3,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08108108108108109,0.5405405405405406,0.08108108108108109,0.16216216216216217,0.05405405405405406,0.08108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
4971,460133377,CHALMERS,JAMES,H,MS,M,D,6.0,voting,18810108,1831-01-12,1831,1881,50,0.0,3,9,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.5,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6669,460134967,FRYE,WILLIAM,H,ME,M,R,2.0,voting,18810112,1830-09-02,1830,1881,51,0.0,0,31,1,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6888888888888889,0.022222222222222223,0.022222222222222223,0.08888888888888889,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45
4546,460142242,BLAINE,JAMES,S,ME,M,R,,voting,18810127,1830-01-31,1830,1881,51,0.0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6184,460148926,BLAND,RICHARD,H,MO,M,D,5.0,voting,18810208,1835-08-19,1835,1881,46,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,460171038,MAXEY,SAMUEL,S,TX,M,D,,voting,18810302,1825-03-30,1825,1881,56,0.0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4865,470002352,JONES,CHARLES,S,FL,M,D,,voting,18810331,1834-12-24,1834,1881,47,0.0,6,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5116,470014188,BROWN,JOSEPH,S,GA,M,D,,voting,18820118,1821-04-15,1821,1882,61,0.0,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4901,470016041,ORTH,GODLOVE,H,IN,M,R,9.0,voting,18820125,1817-04-22,1817,1882,65,0.0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,470027207,HALE,EUGENE,S,ME,M,R,,voting,18820221,1836-06-09,1836,1882,46,0.0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5367,470039025,BECK,JAMES,S,KY,M,D,,voting,18820320,1822-02-13,1822,1882,60,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5434,470044864,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18820330,1814-04-12,1814,1882,68,0.0,0,3,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5325,470062874,REAGAN,JOHN,H,TX,M,D,1.0,voting,18820509,1818-10-08,1818,1882,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4853,470066469,HAZELTINE,IRA,H,MO,M,N,6.0,voting,18820516,1821-07-13,1821,1882,61,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,470083866,HOAR,GEORGE,S,MA,M,R,,voting,18820613,1826-08-29,1826,1882,56,0.0,0,0,24,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8571428571428571,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28
5779,470086036,HENDERSON,THOMAS,H,IL,M,R,6.0,voting,18820615,1824-11-29,1824,1882,58,0.0,0,9,3,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1875,0.0625,0.0,0.10416666666666667,0.6458333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
5841,470088063,SHERMAN,JOHN,S,OH,M,R,,voting,18820619,1823-05-10,1823,1882,59,0.0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7777777777777778,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5264,470090918,DAWES,HENRY,S,MA,M,R,,voting,18820623,1816-10-30,1816,1882,66,0.0,2,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5062,470091098,ROBINSON,GEORGE,H,MA,M,R,11.0,voting,18820623,1834-01-20,1834,1882,48,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,470099327,VEST,GEORGE,S,MO,M,D,,voting,18820707,1830-12-06,1830,1882,52,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5175,470099333,LOGAN,JOHN,S,IL,M,R,,voting,18820707,1826-02-09,1826,1882,56,0.0,0,0,1,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05555555555555555,0.0,0.05555555555555555,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
6220,470100431,HAWLEY,JOSEPH,S,CT,M,R,,voting,18820708,1826-10-31,1826,1882,56,0.0,3,7,6,1,6,13,2,0,1,0,1,0,0,0,0,0,0,0,0,0.075,0.175,0.15,0.025,0.15,0.325,0.05,0.0,0.025,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
