speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_0,cluster_1,cluster_4,cluster_2,cluster_5,cluster_6,cluster_14,cluster_15,cluster_18,cluster_9,cluster_17,cluster_10,cluster_8,cluster_16,cluster_13,cluster_19,cluster_20,cluster_21,cluster_11,cluster_3,cluster_12,cluster_7,cluster_0_p,cluster_1_p,cluster_4_p,cluster_2_p,cluster_5_p,cluster_6_p,cluster_14_p,cluster_15_p,cluster_18_p,cluster_9_p,cluster_17_p,cluster_10_p,cluster_8_p,cluster_16_p,cluster_13_p,cluster_19_p,cluster_20_p,cluster_21_p,cluster_11_p,cluster_3_p,cluster_12_p,cluster_7_p,n
8949,730025531,TREADWAY,ALLEN,H,MA,M,R,1.0,voting,19330422,1867-09-16,1867,1933,66,73089490,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8310,730026067,GOSS,EDWARD,H,CT,M,R,5.0,voting,19330424,1893-04-27,1893,1933,40,73083100,0.0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8585,730026088,MITCHELL,JOHN,H,TN,M,D,4.0,voting,19330424,1877-09-26,1877,1933,56,73085850,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8483,730026198,TRUAX,CHARLES,H,OH,M,D,-1.0,voting,19330424,1887-02-01,1887,1933,46,73084830,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
8287,730026287,COCHRAN,THOMAS,H,PA,M,R,20.0,voting,19330424,1877-11-30,1877,1933,56,73082870,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7973,730028481,HATFIELD,HENRY,S,WV,M,R,,voting,19330427,1875-09-15,1875,1933,58,73079731,0.0,2,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.3,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8727,730031638,AUSTIN,WARREN,S,VT,M,R,,voting,19330502,1877-11-12,1877,1933,56,73087271,0.0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8588,730032500,NORRIS,GEORGE,S,NE,M,R,,voting,19330503,1861-07-11,1861,1933,72,73085881,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8256,730041165,ALMON,EDWARD,H,AL,M,D,8.0,voting,19330517,1860-04-18,1860,1933,73,73082560,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730059795,WAGNER,ROBERT,S,NY,M,D,,voting,19330608,1877-06-08,1877,1933,56,73090741,0.0,2,1,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730059828,WAGNER,ROBERT,S,NY,M,D,,voting,19330608,1877-06-08,1877,1933,56,73090741,0.0,4,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8023,730059831,REED,DAVID,S,PA,M,R,,voting,19330608,1880-12-21,1880,1933,53,73080231,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730059832,WAGNER,ROBERT,S,NY,M,D,,voting,19330608,1877-06-08,1877,1933,56,73090741,1.9818626114285506e-07,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730060038,WAGNER,ROBERT,S,NY,M,D,,voting,19330608,1877-06-08,1877,1933,56,73090741,0.0,4,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
7973,730064193,HATFIELD,HENRY,S,WV,M,R,,voting,19330610,1875-09-15,1875,1933,58,73079731,0.0,6,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8265,730067735,BLACK,HUGO,S,AL,M,D,,voting,19330613,1886-02-27,1886,1933,47,73082651,0.0,2,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10076,730077627,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19340116,1891-12-21,1891,1934,43,73100760,0.0,8,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
10076,730077643,MCCORMACK,JOHN,H,MA,M,D,12.0,voting,19340116,1891-12-21,1891,1934,43,73100760,0.0,4,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.8,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
9808,730108086,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19340306,1896-01-04,1896,1934,38,73098080,0.0,0,3,0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.15,0.0,0.05,0.0,0.0,0.75,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8949,730120757,TREADWAY,ALLEN,H,MA,M,R,1.0,voting,19340323,1867-09-16,1867,1934,67,73089490,0.0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8915,730139500,MCNARY,CHARLES,S,OR,M,R,,voting,19340419,1874-06-12,1874,1934,60,73089151,0.0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730139970,WAGNER,ROBERT,S,NY,M,D,,voting,19340419,1877-06-08,1877,1934,57,73090741,7.787672130197509e-08,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9074,730140059,WAGNER,ROBERT,S,NY,M,D,,voting,19340419,1877-06-08,1877,1934,57,73090741,0.0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8891,730148928,FULMER,HAMPTON,H,SC,M,D,2.0,voting,19340502,1875-06-23,1875,1934,59,73088910,0.0,3,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8429,740015249,FIESINGER,WILLIAM,H,OH,M,D,13.0,voting,19350207,1877-10-25,1877,1935,58,74084290,0.0,6,1,1,2,5,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.05,0.05,0.1,0.25,0.15,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9064,740036293,TARVER,MALCOLM,H,GA,M,D,7.0,voting,19350314,1885-09-25,1885,1935,50,74090640,0.0,2,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8429,740068806,FIESINGER,WILLIAM,H,OH,M,D,13.0,voting,19350502,1877-10-25,1877,1935,58,74084290,0.0,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9106,740102460,CONNALLY,THOMAS,S,TX,M,D,,voting,19350622,1877-08-19,1877,1935,58,74091061,0.0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9106,740169372,CONNALLY,THOMAS,S,TX,M,D,,voting,19360213,1877-08-19,1877,1936,59,74091061,0.0,2,1,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,740226289,MCKELLAR,KENNETH,S,TN,M,D,,voting,19360527,1869-01-29,1869,1936,67,74091681,0.0,16,18,1,8,2,1,9,1,0,2,0,0,1,0,0,11,0,0,0,0,0,0,0.22857142857142856,0.2571428571428571,0.014285714285714285,0.11428571428571428,0.02857142857142857,0.014285714285714285,0.12857142857142856,0.014285714285714285,0.0,0.02857142857142857,0.0,0.0,0.014285714285714285,0.0,0.0,0.15714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,70
9168,740226293,MCKELLAR,KENNETH,S,TN,M,D,,voting,19360527,1869-01-29,1869,1936,67,74091681,0.0,12,3,0,1,0,3,6,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0.4,0.1,0.0,0.03333333333333333,0.0,0.1,0.2,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30
8608,740226373,SHEPPARD,MORRIS,S,TX,M,D,,voting,19360527,1875-05-28,1875,1936,61,74086081,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8651,740226479,DALY,JOHN,H,PA,M,D,4.0,voting,19360527,1872-02-13,1872,1936,64,74086510,0.0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,20
9823,740244137,HAYDEN,CARL,S,AZ,M,D,,voting,19360620,1877-10-02,1877,1936,59,74098231,0.0,11,2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.1,0.05,0.05,0.1,0.05,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9062,750011179,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19370210,1875-05-30,1875,1937,62,75090620,1.6438510582802027e-06,0,0,1,3,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.3,0.1,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8727,750055645,AUSTIN,WARREN,S,VT,M,R,,voting,19370601,1877-11-12,1877,1937,60,75087271,0.0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8459,750077257,MINTON,SHERMAN,S,IN,M,D,,voting,19370708,1890-10-20,1890,1937,47,75084591,0.0,0,0,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,750084382,MCCARRAN,PATRICK,S,NV,M,D,,voting,19370723,1876-08-08,1876,1937,61,75093481,0.0,1,0,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8727,750089223,AUSTIN,WARREN,S,VT,M,R,,voting,19370729,1877-11-12,1877,1937,60,75087271,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9500,750090867,GREEN,THEODORE,S,RI,M,D,,voting,19370730,1867-10-02,1867,1937,70,75095001,0.0,11,0,1,2,0,0,0,5,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0.36666666666666664,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
8907,750129381,KLEBERG,RICHARD,H,TX,M,D,14.0,voting,19371207,1887-11-18,1887,1937,50,75089070,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8915,750132340,MCNARY,CHARLES,S,OR,M,R,,voting,19371210,1874-06-12,1874,1937,63,75089151,8.13576553164642e-07,2,1,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8908,750137545,LAMBERTSON,WILLIAM,H,KS,M,R,1.0,voting,19371215,1880-03-23,1880,1937,57,75089080,0.0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8682,750141212,KITCHENS,WADE,H,AR,M,D,7.0,voting,19371217,1878-12-26,1878,1937,59,75086820,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8915,750164477,MCNARY,CHARLES,S,OR,M,R,,voting,19380211,1874-06-12,1874,1938,64,75089151,0.0,2,1,1,8,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0.05,0.4,0.05,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8551,750170784,HARLAN,BYRON,H,OH,M,D,3.0,voting,19380224,1886-10-22,1886,1938,52,75085510,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8907,750199756,KLEBERG,RICHARD,H,TX,M,D,14.0,voting,19380406,1887-11-18,1887,1938,51,75089070,0.0,5,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8618,750218853,THURSTON,LLOYD,H,IA,M,R,5.0,voting,19380510,1880-03-27,1880,1938,58,75086180,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9513,750226321,MURRAY,JAMES,S,MT,M,D,,voting,19380523,1876-05-03,1876,1938,62,75095131,0.0,0,2,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10532,750227137,RANDOLPH,JENNINGS,H,WV,M,D,2.0,voting,19380524,1902-03-08,1902,1938,36,75105320,0.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9348,750228449,MCCARRAN,PATRICK,S,NV,M,D,,voting,19380525,1876-08-08,1876,1938,62,75093481,0.0,1,2,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.2,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9475,750229894,BARKLEY,ALBEN,S,KY,M,D,,voting,19380527,1877-11-24,1877,1938,61,75094751,4.204893712330825e-19,2,1,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9040,750248547,RAMSPECK,ROBERT,H,GA,M,D,5.0,voting,19380614,1890-09-05,1890,1938,48,75090400,0.0,2,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8915,760034765,MCNARY,CHARLES,S,OR,M,R,,voting,19390328,1874-06-12,1874,1939,65,76089151,7.604182058156304e-15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8388,760034945,ASHURST,HENRY,S,AZ,M,D,,voting,19390328,1874-09-13,1874,1939,65,76083881,1.4358195859141805e-12,0,0,1,1,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,760041247,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19390407,1896-01-04,1896,1939,43,76098080,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8388,760076141,ASHURST,HENRY,S,AZ,M,D,,voting,19390615,1874-09-13,1874,1939,65,76083881,0.0,11,0,0,5,1,0,0,2,1,1,0,9,0,0,0,0,0,0,0,0,0,0,0.36666666666666664,0.0,0.0,0.16666666666666666,0.03333333333333333,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
9615,760225291,WILEY,ALEXANDER,S,WI,M,R,,voting,19400611,1884-05-26,1884,1940,56,76096151,0.0,14,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9406,770072743,CAMP,ALBERT,H,GA,M,D,4.0,voting,19410703,1892-07-26,1892,1941,49,77094060,0.0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.8,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9475,770077628,BARKLEY,ALBEN,S,KY,M,D,,voting,19410721,1877-11-24,1877,1941,64,77094751,0.0,1,0,0,7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9062,770085189,SUMNERS,HATTON,H,TX,M,D,5.0,voting,19410804,1875-05-30,1875,1941,66,77090620,0.0,1,0,1,9,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0,0.05,0.45,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
8915,770109235,MCNARY,CHARLES,S,OR,M,R,,voting,19411113,1874-06-12,1874,1941,67,77089151,1.5871031536264027e-08,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9525,770114534,WOLCOTT,JESSE,H,MI,M,R,7.0,voting,19411128,1893-03-03,1893,1941,48,77095250,0.0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8491,770128401,BROWN,PRENTISS,S,MI,M,D,,voting,19420107,1889-06-18,1889,1942,53,77084911,0.0,6,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8915,770184713,MCNARY,CHARLES,S,OR,M,R,,voting,19420506,1874-06-12,1874,1942,68,77089151,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8957,770205371,WHITE,WALLACE,S,ME,M,R,,voting,19420629,1877-08-06,1877,1942,65,77089571,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,770224007,WILEY,ALEXANDER,S,WI,M,R,,voting,19420914,1884-05-26,1884,1942,58,77096151,0.0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9615,770227262,WILEY,ALEXANDER,S,WI,M,R,,voting,19420924,1884-05-26,1884,1942,58,77096151,0.0,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
