speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,cluster_3,cluster_1,cluster_5,cluster_4,cluster_0,cluster_2,cluster_6,cluster_8,cluster_12,cluster_11,cluster_9,cluster_10,cluster_7,cluster_3_p,cluster_1_p,cluster_5_p,cluster_4_p,cluster_0_p,cluster_2_p,cluster_6_p,cluster_8_p,cluster_12_p,cluster_11_p,cluster_9_p,cluster_10_p,cluster_7_p,n
4342,440008496,SARGENT,AARON,S,CA,M,R,,voting,18760202,1827-09-28,1827,1876,49,44043421,0.0,0,2,1,1,0,4,2,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
5841,440010028,SHERMAN,JOHN,S,OH,M,R,,voting,18760208,1823-05-10,1823,1876,53,44058411,0.0,0,3,2,1,0,4,0,0,0,0,0,0,0,0.0,0.3,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4499,440010753,RANDOLPH,THEODORE,S,NJ,M,D,,voting,18760211,1826-06-24,1826,1876,50,44044991,0.0,2,1,1,0,6,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4445,440011667,HAMLIN,HANNIBAL,S,ME,M,R,,voting,18760215,1809-08-27,1809,1876,67,44044451,0.0,2,8,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4989,440015344,EATON,WILLIAM,S,CT,M,D,,voting,18760228,1816-10-11,1816,1876,60,44049891,0.0,0,0,0,0,4,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440017144,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18760306,1814-04-12,1814,1876,62,44054340,0.0,0,0,0,1,0,0,0,9,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,10
4471,440018932,LEAVENWORTH,ELIAS,H,NY,M,R,25.0,voting,18760309,1803-12-20,1803,1876,73,44044710,0.0,1,1,0,0,4,4,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4485,440021201,NEAL,LAWRENCE,H,OH,M,D,7.0,voting,18760320,1844-09-22,1844,1876,32,44044850,0.0,1,0,0,0,7,2,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4311,440022394,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18760323,1830-09-15,1830,1876,46,44043111,0.0,1,0,0,0,16,2,0,0,0,0,0,0,0,0.05263157894736842,0.0,0.0,0.0,0.8421052631578947,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
4711,440023913,CONKLING,ROSCOE,S,NY,M,R,,voting,18760329,1829-10-30,1829,1876,47,44047111,6.361469778738034e-19,1,2,0,2,5,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4413,440025091,BRUCE,BLANCHE,S,MS,M,R,,voting,18760331,1841-03-01,1841,1876,35,44044131,0.0,2,6,1,3,2,1,1,3,0,0,0,0,0,0.10526315789473684,0.3157894736842105,0.05263157894736842,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,19
4463,440025092,KEY,DAVID,S,TN,M,D,,voting,18760331,1824-01-27,1824,1876,52,44044631,0.0,0,0,0,1,7,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4800,440027185,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18760404,1831-11-19,1831,1876,45,44048000,0.0,0,1,0,9,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4942,440027633,WILLIAMS,CHARLES,H,WI,M,R,1.0,voting,18760405,1829-10-18,1829,1876,47,44049420,0.0,2,2,0,3,2,0,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4342,440029597,SARGENT,AARON,S,CA,M,R,,voting,18760412,1827-09-28,1827,1876,49,44043421,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4311,440031392,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18760417,1830-09-15,1830,1876,46,44043111,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4476,440031470,MCCRARY,GEORGE,H,IA,M,R,1.0,voting,18760417,1835-08-29,1835,1876,41,44044760,0.0,0,0,0,0,1,9,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.09090909090909091,0.8181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,11
4512,440032793,STEELE,WILLIAM,H,WY,M,D,0.0,nonvoting,18760419,1842-07-24,1842,1876,34,44045120,0.0,0,3,0,0,0,7,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5399,440033552,COX,SAMUEL,H,NY,M,D,6.0,voting,18760422,1824-09-30,1824,1876,52,44053990,0.0,0,3,0,0,0,17,0,0,0,0,0,0,0,0.0,0.15,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
4711,440036017,CONKLING,ROSCOE,S,NY,M,R,,voting,18760502,1829-10-30,1829,1876,47,44047111,0.0,0,5,0,0,1,4,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5207,440038519,SINGLETON,OTHO,H,MS,M,D,4.0,voting,18760516,1814-10-14,1814,1876,62,44052070,0.0,1,1,2,0,4,0,2,0,0,0,0,0,0,0.1,0.1,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
4858,440039388,HOUSE,JOHN,H,TN,M,D,6.0,voting,18760518,1827-01-09,1827,1876,49,44048580,0.0,2,1,0,1,1,5,0,0,0,0,0,0,0,0.2,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4593,440039549,FREEMAN,CHAPMAN,H,PA,M,R,1.0,voting,18760519,1832-10-08,1832,1876,44,44045930,0.0,1,5,1,3,0,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4546,440043950,BLAINE,JAMES,H,ME,M,R,3.0,voting,18760605,1830-01-31,1830,1876,46,44045460,0.0,0,1,0,1,2,6,0,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4784,440047653,SMITH,WILLIAM,H,GA,M,D,2.0,voting,18760614,1829-03-14,1829,1876,47,44047840,0.0,0,0,0,0,3,7,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4849,440047703,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18760614,1830-05-18,1830,1876,46,44048490,0.0,1,0,0,0,7,2,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4520,440052341,THURMAN,ALLEN,S,OH,M,D,,voting,18760623,1813-11-13,1813,1876,63,44045201,3.8000705202935246e-13,0,1,0,0,9,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4458,440055105,JONES,THOMAS,H,KY,M,D,6.0,voting,18760627,1819-01-22,1819,1876,57,44044580,3.8003099254126945e-09,4,0,0,6,0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4471,440057956,LEAVENWORTH,ELIAS,H,NY,M,R,25.0,voting,18760701,1803-12-20,1803,1876,73,44044710,0.0,2,9,0,2,13,13,1,0,0,0,0,0,0,0.05,0.225,0.0,0.05,0.325,0.325,0.025,0.0,0.0,0.0,0.0,0.0,0.0,40
4471,440057964,LEAVENWORTH,ELIAS,H,NY,M,R,25.0,voting,18760701,1803-12-20,1803,1876,73,44044710,0.0,1,0,0,0,7,2,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4800,440059335,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18760706,1831-11-19,1831,1876,45,44048000,0.0,2,3,2,2,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4555,440060428,BANNING,HENRY,H,OH,M,D,2.0,voting,18760710,1836-11-10,1836,1876,40,44045550,0.0,2,3,0,4,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4603,440061173,HARRISON,CARTER,H,IL,M,D,2.0,voting,18760712,1825-02-15,1825,1876,51,44046030,0.0,0,2,7,0,0,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4210,440062456,WRIGHT,GEORGE,S,IA,M,R,,voting,18760715,1820-03-24,1820,1876,56,44042101,0.0,0,2,0,0,5,3,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,440062904,HOWE,TIMOTHY,S,WI,M,R,,voting,18760715,1816-02-24,1816,1876,60,44042811,0.0,0,2,0,1,7,0,0,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5221,440063118,TUCKER,JOHN,H,VA,M,D,6.0,voting,18760715,1823-12-24,1823,1876,53,44052210,0.0,0,2,0,0,3,5,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4311,440067041,MERRIMON,AUGUSTUS,S,NC,M,D,,voting,18760724,1830-09-15,1830,1876,46,44043111,8.747007368504541e-19,2,6,1,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4647,440068921,ROBERTS,CHARLES,H,MD,M,D,2.0,voting,18760729,1842-04-19,1842,1876,34,44046470,0.0,0,0,0,0,7,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,440070640,MITCHELL,JOHN,S,OR,M,R,,voting,18760803,1835-06-22,1835,1876,41,44063481,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440071395,EDMUNDS,GEORGE,S,VT,M,R,,voting,18760804,1828-02-01,1828,1876,48,44052681,0.0555569101528876,2,5,2,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5024,440072694,KASSON,JOHN,H,IA,M,R,7.0,voting,18760805,1822-01-11,1822,1876,54,44050240,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4477,440075874,MCDONALD,JOSEPH,S,IN,M,D,,voting,18760810,1819-08-29,1819,1876,57,44044771,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4499,440076969,RANDOLPH,THEODORE,S,NJ,M,D,,voting,18760811,1826-06-24,1826,1876,50,44044991,0.0,2,0,0,1,4,2,1,0,0,0,0,0,0,0.2,0.0,0.0,0.1,0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5069,440077945,SAULSBURY,ELI,S,DE,M,D,,voting,18760812,1817-12-29,1817,1876,59,44050691,0.0,0,4,0,0,0,6,0,0,0,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5596,440078727,GORDON,JOHN,S,GA,M,D,,voting,18760814,1832-02-06,1832,1876,44,44055961,0.0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,440079102,CONKLING,ROSCOE,S,NY,M,R,,voting,18760814,1829-10-30,1829,1876,47,44047111,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,440081573,EDMUNDS,GEORGE,S,VT,M,R,,voting,18761205,1828-02-01,1828,1876,48,44052681,0.0,0,2,0,0,5,2,1,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,440085448,MORTON,OLIVER,S,IN,M,R,,voting,18761219,1823-08-04,1823,1876,53,44043141,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4532,440085614,WARREN,WILLIAM,H,MA,M,D,8.0,voting,18761219,1834-02-27,1834,1876,42,44045320,0.0,0,2,1,3,4,0,0,0,0,0,0,0,0,0.0,0.2,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4800,440086369,GARFIELD,JAMES,H,OH,M,R,19.0,voting,18761221,1831-11-19,1831,1876,45,44048000,0.0,4,3,0,3,0,0,0,0,0,0,0,0,0,0.4,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4210,440087261,WRIGHT,GEORGE,S,IA,M,R,,voting,18770104,1820-03-24,1820,1877,57,44042101,0.0,0,6,0,1,10,13,0,0,0,0,0,0,0,0.0,0.2,0.0,0.03333333333333333,0.3333333333333333,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
4210,440088348,WRIGHT,GEORGE,S,IA,M,R,,voting,18770109,1820-03-24,1820,1877,57,44042101,5.2793363617786664e-18,0,0,0,0,10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4711,440092822,CONKLING,ROSCOE,S,NY,M,R,,voting,18770124,1829-10-30,1829,1877,48,44047111,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,440092943,MORTON,OLIVER,S,IN,M,R,,voting,18770124,1823-08-04,1823,1877,54,44043141,0.0,0,2,0,0,3,5,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6628,440092980,WHYTE,WILLIAM,S,MD,M,D,,voting,18770124,1824-08-09,1824,1877,53,44066281,0.0,0,0,0,2,2,6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4885,440093087,MCDILL,JAMES,H,IA,M,R,8.0,voting,18770124,1834-03-04,1834,1877,43,44048850,0.0,0,2,1,1,1,5,0,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4538,440093482,WILLARD,GEORGE,H,MI,M,R,3.0,voting,18770125,1824-03-20,1824,1877,53,44045380,0.0,0,3,0,0,3,2,0,0,0,0,2,0,0,0.0,0.3,0.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,10
4849,440093718,HARDENBERGH,AUGUSTUS,H,NJ,M,D,7.0,voting,18770126,1830-05-18,1830,1877,47,44048490,0.0,0,2,0,0,1,7,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5207,440094402,SINGLETON,OTHO,H,MS,M,D,4.0,voting,18770129,1814-10-14,1814,1877,63,44052070,0.0,1,0,0,0,4,5,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5363,440095224,BANKS,NATHANIEL,H,MA,M,I,5.0,voting,18770131,1816-01-30,1816,1877,61,44053630,0.0,1,2,0,2,1,4,0,0,0,0,0,0,0,0.1,0.2,0.0,0.2,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4460,440101238,KERNAN,FRANCIS,S,NY,M,D,,voting,18770213,1816-01-14,1816,1877,61,44044601,0.0,0,5,4,0,0,0,0,0,0,0,0,0,0,0.0,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
6348,440101330,MITCHELL,JOHN,S,OR,M,R,,voting,18770213,1835-06-22,1835,1877,42,44063481,0.0,2,2,0,3,1,1,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4883,440103741,MAXEY,SAMUEL,S,TX,M,D,,voting,18770219,1825-03-30,1825,1877,52,44048831,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4555,440105118,BANNING,HENRY,H,OH,M,D,2.0,voting,18770221,1836-11-10,1836,1877,41,44045550,0.0,1,1,1,0,3,4,0,0,0,0,0,0,0,0.1,0.1,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4883,440107560,MAXEY,SAMUEL,S,TX,M,D,,voting,18770224,1825-03-30,1825,1877,52,44048831,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,440107835,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18770224,1814-04-12,1814,1877,63,44054340,0.0,0,0,0,0,8,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,440111378,INGALLS,JOHN,S,KS,M,R,,voting,18770302,1833-12-29,1833,1877,44,44051641,0.0,0,0,0,0,2,8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4314,450000101,MORTON,OLIVER,S,IN,M,R,,voting,18770306,1823-08-04,1823,1877,54,45043141,0.0,2,0,0,0,8,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5685,450001211,MILLS,ROGER,H,TX,M,D,4.0,voting,18771017,1832-03-30,1832,1877,45,45056850,0.0,1,1,0,0,1,7,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450001512,EDMUNDS,GEORGE,S,VT,M,R,,voting,18771019,1828-02-01,1828,1877,49,45052681,0.0,0,0,0,0,5,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5434,450005090,KELLEY,WILLIAM,H,PA,M,R,4.0,voting,18771115,1814-04-12,1814,1877,63,45054340,0.0,3,3,0,0,4,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4967,450005458,BUCKNER,AYLETT,H,MO,M,D,13.0,voting,18771116,1816-12-14,1816,1877,61,45049670,0.0,0,0,8,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.8888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5550,450006946,BLOUNT,JAMES,H,GA,M,D,6.0,voting,18771121,1837-09-12,1837,1877,40,45055500,0.0,0,1,7,1,0,0,0,0,0,0,0,0,0,0.0,0.1111111111111111,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5268,450009044,EDMUNDS,GEORGE,S,VT,M,R,,voting,18771126,1828-02-01,1828,1877,49,45052681,0.0,0,0,0,0,2,0,8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
4281,450010314,HOWE,TIMOTHY,S,WI,M,R,,voting,18771130,1816-02-24,1816,1877,61,45042811,0.0,0,2,1,1,3,3,0,0,0,0,0,0,0,0.0,0.2,0.1,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4732,450010680,GOODE,JOHN,H,VA,M,D,2.0,voting,18771130,1829-05-27,1829,1877,48,45047320,0.0,0,2,0,1,6,0,0,0,0,0,0,0,0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5391,450010727,COKE,RICHARD,S,TX,M,D,,voting,18771201,1829-03-13,1829,1877,48,45053911,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450012141,INGALLS,JOHN,S,KS,M,R,,voting,18771210,1833-12-29,1833,1877,44,45051641,0.0,0,0,0,0,9,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,450012157,INGALLS,JOHN,S,KS,M,R,,voting,18771210,1833-12-29,1833,1877,44,45051641,0.0,0,1,0,0,2,7,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5133,450013018,EDEN,JOHN,H,IL,M,D,15.0,voting,18771212,1826-02-01,1826,1877,51,45051330,0.0,0,5,1,0,2,2,0,0,0,0,0,0,0,0.0,0.5,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4771,450016318,PRICE,HIRAM,H,IA,M,R,2.0,voting,18780115,1814-01-10,1814,1878,64,45047710,0.0,1,0,0,0,8,0,1,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5268,450016658,EDMUNDS,GEORGE,S,VT,M,R,,voting,18780117,1828-02-01,1828,1878,50,45052681,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,450017111,HOAR,GEORGE,S,MA,M,R,,voting,18780122,1826-08-29,1826,1878,52,45063271,0.0,0,0,0,0,1,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4886,450022420,MCKENZIE,JAMES,H,KY,M,D,2.0,voting,18780209,1840-08-01,1840,1878,38,45048860,0.0,0,1,0,0,0,9,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5459,450023031,MCPHERSON,JOHN,S,NJ,M,D,,voting,18780212,1833-05-09,1833,1878,45,45054591,0.0,1,1,0,0,7,0,1,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
4652,450023286,SAUNDERS,ALVIN,S,NE,M,R,,voting,18780213,1817-07-12,1817,1878,61,45046521,0.0,0,3,0,0,2,5,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4801,450025923,WINDOM,WILLIAM,S,MN,M,R,,voting,18780215,1827-05-10,1827,1878,51,45048011,0.0,2,0,0,0,5,0,2,1,0,0,0,0,0,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,10
6628,450026281,WHYTE,WILLIAM,S,MD,M,D,,voting,18780218,1824-08-09,1824,1878,54,45066281,0.0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5264,450029521,DAWES,HENRY,S,MA,M,R,,voting,18780227,1816-10-30,1816,1878,62,45052641,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
4711,450029869,CONKLING,ROSCOE,S,NY,M,R,,voting,18780227,1829-10-30,1829,1878,49,45047111,0.0,1,1,0,0,6,2,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5733,450034463,COVERT,JAMES,H,NY,M,D,1.0,voting,18780311,1842-09-02,1842,1878,36,45057330,0.0,1,1,0,1,3,4,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4985,450034470,DIBRELL,GEORGE,H,TN,M,D,3.0,voting,18780311,1822-04-12,1822,1878,56,45049850,0.0,1,2,0,7,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6495,450038691,TELLER,HENRY,S,CO,M,R,,voting,18780321,1830-05-23,1830,1878,48,45064951,0.0,0,2,0,0,0,8,0,0,0,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4725,450040583,FELTON,WILLIAM,H,GA,M,I,7.0,voting,18780327,1823-06-19,1823,1878,55,45047250,0.0,0,1,0,0,3,6,0,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4561,450048205,BRIDGES,SAMUEL,H,PA,M,D,10.0,voting,18780415,1802-01-27,1802,1878,76,45045610,0.0,2,0,0,0,4,3,0,0,0,1,0,0,0,0.2,0.0,0.0,0.0,0.4,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,10
