speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_1,cluster_11,cluster_0,cluster_5,cluster_2,cluster_9,cluster_12,cluster_3,cluster_10,cluster_7,cluster_23,cluster_6,cluster_13,cluster_19,cluster_8,cluster_15,cluster_16,cluster_18,cluster_4,cluster_14,cluster_21,cluster_22,cluster_17,cluster_20,cluster_1_p,cluster_11_p,cluster_0_p,cluster_5_p,cluster_2_p,cluster_9_p,cluster_12_p,cluster_3_p,cluster_10_p,cluster_7_p,cluster_23_p,cluster_6_p,cluster_13_p,cluster_19_p,cluster_8_p,cluster_15_p,cluster_16_p,cluster_18_p,cluster_4_p,cluster_14_p,cluster_21_p,cluster_22_p,cluster_17_p,cluster_20_p,n
9617,760075312,WOLVERTON,CHARLES,H,NJ,M,R,1.0,voting,19390613,1880-10-24,1880,1939,59,0.0,0,0,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8707,760136599,SIROVICH,WILLIAM,H,NY,M,D,14.0,voting,19391031,1882-03-18,1882,1939,57,0.0,0,3,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9278,760152241,RICH,ROBERT,H,PA,M,R,16.0,voting,19400212,1883-06-23,1883,1940,57,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10016,760157480,MUNDT,KARL,H,SD,M,R,1.0,voting,19400223,1900-06-03,1900,1940,40,0.0,0,7,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9395,760163155,ANGELL,HOMER,H,OR,M,R,3.0,voting,19400305,1875-01-12,1875,1940,65,0.0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9020,760238073,MAY,ANDREW,H,KY,M,D,7.0,voting,19400621,1875-06-24,1875,1940,65,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9778,760247836,VAN ZANDT,JAMES,H,PA,M,R,23.0,voting,19400730,1898-12-18,1898,1940,42,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8857,770049327,SCRUGHAM,JAMES,S,NV,M,D,,voting,19410514,1880-01-19,1880,1941,61,0.0,4,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9477,770071150,BRIDGES,HENRY,S,NH,M,R,,voting,19410630,1898-09-09,1898,1941,43,0.0,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
8629,770090632,ADAMS,ALVA,S,CO,M,D,,voting,19410814,1875-10-29,1875,1941,66,7.13579452843714e-14,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9612,770101393,VORYS,JOHN,H,OH,M,R,12.0,voting,19411017,1896-06-16,1896,1941,45,0.0,2,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9156,770104229,LUDLOW,LOUIS,H,IN,M,D,12.0,voting,19411027,1873-06-24,1873,1941,68,0.0,5,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8491,770137797,BROWN,PRENTISS,S,MI,M,D,,voting,19420126,1889-06-18,1889,1942,53,0.0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8815,770167646,PADDOCK,GEORGE,H,IL,M,R,10.0,voting,19420319,1885-03-24,1885,1942,57,0.0,1,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8796,770170034,LEAVY,CHARLES,H,WA,M,D,5.0,voting,19420324,1884-02-16,1884,1942,58,0.0,7,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9125,770170201,GEARHART,BERTRAND,H,CA,M,R,9.0,voting,19420324,1890-05-31,1890,1942,52,0.0,4,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,770183028,MCKELLAR,KENNETH,S,TN,M,D,,voting,19420501,1869-01-29,1869,1942,73,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9827,770183499,HILL,JOSEPH,S,AL,M,D,,voting,19420504,1894-12-29,1894,1942,48,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8857,770205563,SCRUGHAM,JAMES,S,NV,M,D,,voting,19420629,1880-01-19,1880,1942,62,0.0,14,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7368421052631579,0.05263157894736842,0.15789473684210525,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
9232,770230388,ENGEL,ALBERT,H,MI,M,R,9.0,voting,19421001,1888-01-01,1888,1942,54,0.0,8,1,2,0,0,0,1,0,0,1,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0.26666666666666666,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,0.5,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,30
9395,780033830,ANGELL,HOMER,H,OR,M,R,3.0,voting,19430401,1875-01-12,1875,1943,68,0.0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9776,780054738,TABER,JOHN,H,NY,M,R,36.0,voting,19430514,1880-05-05,1880,1943,63,0.0,5,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8869,780057275,CARTER,ALBERT,H,CA,M,R,6.0,voting,19430520,1881-07-05,1881,1943,62,0.0,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8979,780057559,COFFEE,JOHN,H,WA,M,D,6.0,voting,19430520,1897-01-23,1897,1943,46,0.0,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9830,780060549,HORAN,WALTER,H,WA,M,R,5.0,voting,19430527,1898-10-15,1898,1943,45,0.0,1,1,0,0,2,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8699,780062412,REYNOLDS,ROBERT,S,NC,M,D,,voting,19430603,1884-06-18,1884,1943,59,0.0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9832,780087078,JENSEN,BENTON,H,IA,M,R,7.0,voting,19430701,1892-12-16,1892,1943,51,0.0,6,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8869,780087098,CARTER,ALBERT,H,CA,M,R,6.0,voting,19430701,1881-07-05,1881,1943,62,0.0,1,0,0,0,2,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.2,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8869,780090877,CARTER,ALBERT,H,CA,M,R,6.0,voting,19430705,1881-07-05,1881,1943,62,6.489065433098656e-16,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9277,780161824,PLUMLEY,CHARLES,H,VT,M,R,0.0,voting,19440217,1875-04-14,1875,1944,69,0.0,4,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9997,780172275,HALLECK,CHARLES,H,IN,M,R,2.0,voting,19440320,1900-08-22,1900,1944,44,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9172,780172488,MILLER,WILLIAM,H,CT,M,R,1.0,voting,19440320,1899-03-12,1899,1944,45,0.0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9172,780172494,MILLER,WILLIAM,H,CT,M,R,1.0,voting,19440320,1899-03-12,1899,1944,45,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
8869,780173600,CARTER,ALBERT,H,CA,M,R,6.0,voting,19440321,1881-07-05,1881,1944,63,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9808,780173701,DIRKSEN,EVERETT,H,IL,M,R,16.0,voting,19440321,1896-01-04,1896,1944,48,0.0,0,0,7,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3684210526315789,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
10286,780178853,SPARKMAN,JOHN,H,AL,M,D,8.0,voting,19440329,1899-12-20,1899,1944,45,0.0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9365,780188710,RANKIN,JOHN,H,MS,M,D,1.0,voting,19440509,1882-03-29,1882,1944,62,0.0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9547,780201631,COOPER,JERE,H,TN,M,D,9.0,voting,19440601,1893-07-20,1893,1944,51,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8874,780252335,CULKIN,FRANCIS,H,NY,M,R,32.0,voting,19441211,1874-11-10,1874,1944,70,5.926003103062933e-05,6,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9432,780252796,LANGER,WILLIAM,S,ND,M,R,,voting,19441211,1886-09-30,1886,1944,58,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8859,790023659,BAILEY,JOSIAH,S,NC,M,D,,voting,19450312,1873-09-14,1873,1945,72,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8957,790037613,WHITE,WALLACE,S,ME,M,R,,voting,19450404,1877-08-06,1877,1945,68,0.0,6,0,11,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.55,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9405,790050940,BUTLER,HUGH,S,NE,M,R,,voting,19450510,1878-02-28,1878,1945,67,0.0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9832,790076498,JENSEN,BENTON,H,IA,M,R,7.0,voting,19450628,1892-12-16,1892,1945,53,0.0,3,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,790106483,MCKELLAR,KENNETH,S,TN,M,D,,voting,19451011,1869-01-29,1869,1945,76,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
8979,790123427,COFFEE,JOHN,H,WA,M,D,6.0,voting,19451129,1897-01-23,1897,1945,48,0.0,18,0,3,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.1111111111111111,0.0,0.037037037037037035,0.1111111111111111,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
9506,790201143,JOHNSON,JUSTIN,H,CA,M,R,3.0,voting,19460514,1888-04-08,1888,1946,58,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9020,790216316,MAY,ANDREW,H,KY,M,D,7.0,voting,19460604,1875-06-24,1875,1946,71,0.0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
10532,790237651,RANDOLPH,JENNINGS,H,WV,M,D,2.0,voting,19460703,1902-03-08,1902,1946,44,0.0,6,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9737,790260989,LANE,THOMAS,H,MA,M,D,7.0,voting,19460726,1898-07-06,1898,1946,48,0.0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9853,800051778,MORSE,WAYNE,S,OR,M,R,,voting,19470513,1900-10-20,1900,1947,47,0.0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9888,800083654,WILSON,EARL,H,IN,M,R,9.0,voting,19470702,1906-04-18,1906,1947,41,0.0,25,2,3,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6756756756756757,0.05405405405405406,0.08108108108108109,0.0,0.05405405405405406,0.0,0.08108108108108109,0.0,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
9888,800083658,WILSON,EARL,H,IN,M,R,9.0,voting,19470702,1906-04-18,1906,1947,41,0.0,10,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
9489,800083674,DONDERO,GEORGE,H,MI,M,R,17.0,voting,19470702,1883-12-16,1883,1947,64,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9121,800120740,FOLGER,JOHN,H,NC,M,D,5.0,voting,19471211,1880-12-18,1880,1947,67,0.0,1,5,2,11,14,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02564102564102564,0.1282051282051282,0.05128205128205128,0.28205128205128205,0.358974358974359,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
9395,800123212,ANGELL,HOMER,H,OR,M,R,3.0,voting,19471217,1875-01-12,1875,1947,72,0.0,6,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9168,800132892,MCKELLAR,KENNETH,S,TN,M,D,,voting,19480202,1869-01-29,1869,1948,79,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9233,800133189,FERGUSON,HOMER,S,MI,M,R,,voting,19480202,1889-02-25,1889,1948,59,0.0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9395,800140856,ANGELL,HOMER,H,OR,M,R,3.0,voting,19480226,1875-01-12,1875,1948,73,0.0,9,0,2,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0.0,0.1,0.0,0.05,0.05,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
9631,800140858,BROWN,PAUL,H,GA,M,D,10.0,voting,19480226,1880-03-31,1880,1948,68,0.0,40,1,6,0,1,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6779661016949152,0.01694915254237288,0.1016949152542373,0.0,0.01694915254237288,0.01694915254237288,0.15254237288135594,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
9232,800140944,ENGEL,ALBERT,H,MI,M,R,9.0,voting,19480226,1888-01-01,1888,1948,60,0.0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9415,800141075,FLANDERS,RALPH,S,VT,M,R,,voting,19480227,1880-09-28,1880,1948,68,0.0,6,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9310,800157122,BUFFETT,HOWARD,H,NE,M,R,2.0,voting,19480325,1903-08-13,1903,1948,45,0.0,1,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9278,800158728,RICH,ROBERT,H,PA,M,R,15.0,voting,19480330,1883-06-23,1883,1948,65,0.0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
9395,800161570,ANGELL,HOMER,H,OR,M,R,3.0,voting,19480401,1875-01-12,1875,1948,73,0.0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
