speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_0,cluster_8,cluster_4,cluster_5,cluster_12,cluster_6,cluster_2,cluster_11,cluster_7,cluster_9,cluster_3,cluster_10,cluster_1,cluster_0_p,cluster_8_p,cluster_4_p,cluster_5_p,cluster_12_p,cluster_6_p,cluster_2_p,cluster_11_p,cluster_7_p,cluster_9_p,cluster_3_p,cluster_10_p,cluster_1_p,n
5531,480001122,WILSON,JAMES,S,IA,M,R,,voting,18831212,1828-10-19,1828,1883,55,0.0,3,3,0,3,0,0,1,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5267,480004531,DUNN,POINDEXTER,H,AR,M,D,1.0,voting,18840115,1834-11-03,1834,1884,50,0.0,6,0,0,0,4,0,0,0,0,0,0,0,0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,480007913,VEST,GEORGE,S,MO,M,D,,voting,18840124,1830-12-06,1830,1884,54,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,480010262,PERKINS,BISHOP,H,KS,M,R,-1.0,voting,18840201,1841-10-18,1841,1884,43,0.0,0,1,1,0,0,7,0,0,1,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5006,480014968,HART,ALPHONSO,H,OH,M,R,12.0,voting,18840214,1830-07-04,1830,1884,54,0.0,0,1,0,4,0,0,5,0,0,0,0,0,0,0.0,0.1,0.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,480030101,BLAIR,HENRY,S,NH,M,R,,voting,18840320,1834-12-06,1834,1884,50,0.0,3,6,0,1,0,0,0,0,0,0,0,0,0,0.3,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,480036890,MORGAN,JOHN,S,AL,M,D,,voting,18840405,1824-06-20,1824,1884,60,0.0,4,0,2,3,0,0,1,0,0,0,0,0,0,0.4,0.0,0.2,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5094,480042316,WILLIAMS,THOMAS,H,AL,M,D,5.0,voting,18840412,1825-08-11,1825,1884,59,0.0,5,2,0,1,0,2,0,0,0,0,0,0,0,0.5,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
4973,480053538,CONNOLLY,DANIEL,H,PA,M,D,12.0,voting,18840505,1847-04-24,1847,1884,37,0.0,1,0,0,1,0,0,8,0,0,0,0,0,0,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
4822,480071006,CONGER,OMAR,S,MI,M,R,,voting,18840609,1818-04-01,1818,1884,66,0.0,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10
5022,480071186,JONES,BURR,H,WI,M,D,3.0,voting,18840609,1846-03-09,1846,1884,38,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5201,480094597,RICE,WILLIAM,H,MA,M,R,10.0,voting,18841208,1826-03-07,1826,1884,58,0.0,0,3,0,0,3,2,0,0,2,0,0,0,0,0.0,0.3,0.0,0.0,0.3,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
6733,480095353,STEWART,JOHN,H,VT,M,R,1.0,voting,18841210,1825-11-24,1825,1884,59,0.0,1,2,0,1,0,6,0,0,0,0,0,0,0,0.1,0.2,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5940,480100709,HARRIS,ISHAM,S,TN,M,D,,voting,18850108,1818-02-10,1818,1885,67,0.0,0,2,0,2,0,6,0,0,0,0,0,0,0,0.0,0.2,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,480105788,VEST,GEORGE,S,MO,M,D,,voting,18850122,1830-12-06,1830,1885,55,0.0,2,2,2,2,0,0,1,0,1,0,0,0,0,0.2,0.2,0.2,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,10
6327,480108772,HOAR,GEORGE,S,MA,M,R,,voting,18850130,1826-08-29,1826,1885,59,0.0,2,2,0,5,0,0,1,0,0,0,0,0,0,0.2,0.2,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,480118951,INGALLS,JOHN,S,KS,M,R,,voting,18850213,1833-12-29,1833,1885,52,0.0,0,2,0,1,0,3,4,0,0,0,0,0,0,0.0,0.2,0.0,0.1,0.0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
4873,480125380,LAPHAM,ELBRIDGE,S,NY,M,R,,voting,18850220,1814-10-18,1814,1885,71,0.0,1,3,0,0,0,6,0,0,0,0,0,0,0,0.1,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5531,490004442,WILSON,JAMES,S,IA,M,R,,voting,18860105,1828-10-19,1828,1886,58,0.0,6,2,1,0,0,0,1,0,0,0,0,0,0,0.6,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,490015940,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18860216,1841-10-18,1841,1886,45,0.0,0,1,0,0,0,1,7,0,1,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.1,0.7,0.0,0.1,0.0,0.0,0.0,0.0,10
5686,490015943,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18860216,1841-10-18,1841,1886,45,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5238,490017814,WOLFORD,FRANK,H,KY,M,D,11.0,voting,18860219,1817-09-02,1817,1886,69,0.0,0,1,0,0,0,8,0,0,1,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6619,490022407,WARNER,WILLIAM,H,MO,M,R,5.0,voting,18860304,1840-06-11,1840,1886,46,0.0,2,1,0,2,0,0,13,0,2,0,0,0,0,0.1,0.05,0.0,0.1,0.0,0.0,0.65,0.0,0.1,0.0,0.0,0.0,0.0,20
5302,490031356,LONG,JOHN,H,MA,M,R,2.0,voting,18860327,1838-10-27,1838,1886,48,0.0,0,5,0,0,0,0,1,4,0,0,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,10
5403,490031363,DARGAN,GEORGE,H,SC,M,D,6.0,voting,18860327,1841-05-11,1841,1886,45,0.0,0,9,0,0,0,0,0,0,1,0,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
6352,490032510,MORGAN,JOHN,S,AL,M,D,,voting,18860401,1824-06-20,1824,1886,62,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6120,490033666,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18860405,1845-09-11,1845,1886,41,0.0,8,0,0,2,0,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5142,490035086,FINDLAY,JOHN,H,MD,M,D,4.0,voting,18860408,1839-12-21,1839,1886,47,0.0,2,0,1,0,6,1,0,0,0,0,0,0,0,0.2,0.0,0.1,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5263,490036311,DAVIS,ROBERT,H,MA,M,R,1.0,voting,18860410,1823-08-28,1823,1886,63,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,490036651,CALL,WILKINSON,S,FL,M,D,,voting,18860412,1834-01-09,1834,1886,52,0.0,0,0,0,0,1,0,2,0,1,0,6,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.6,0.0,0.0,10
5686,490047814,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18860505,1841-10-18,1841,1886,45,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6074,490049512,DOCKERY,ALEXANDER,H,MO,M,D,3.0,voting,18860507,1845-02-11,1845,1886,41,0.0,6,1,0,1,1,0,1,0,0,0,0,0,0,0.6,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,490064407,BLAIR,HENRY,S,NH,M,R,,voting,18860603,1834-12-06,1834,1886,52,0.0,0,7,2,0,0,0,1,0,0,0,0,0,0,0.0,0.7,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5607,490069580,HOUK,LEONIDAS,H,TN,M,R,2.0,voting,18860610,1836-06-08,1836,1886,50,0.0,0,1,0,1,0,1,7,0,0,0,0,0,0,0.0,0.1,0.0,0.1,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,490095170,HALE,EUGENE,S,ME,M,R,,voting,18860713,1836-06-09,1836,1886,50,0.0,0,1,0,4,1,0,3,0,1,0,0,0,0,0.0,0.1,0.0,0.4,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,10
5268,490096574,EDMUNDS,GEORGE,S,VT,M,R,,voting,18860714,1828-02-01,1828,1886,58,3.8794528669222775e-14,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5133,490100020,EDEN,JOHN,H,IL,M,D,17.0,voting,18860716,1826-02-01,1826,1886,60,0.0,16,0,0,0,3,0,0,0,1,0,0,0,0,0.8,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
5668,490100871,VANCE,ZEBULON,S,NC,M,D,,voting,18860719,1830-05-13,1830,1886,56,0.0,0,1,7,0,0,2,0,0,0,0,0,0,0,0.0,0.1,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6553,490105685,GROSVENOR,CHARLES,H,OH,M,R,14.0,voting,18860723,1833-09-20,1833,1886,53,0.0,1,7,0,0,1,0,1,0,0,0,0,0,0,0.1,0.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5312,490108629,MOFFATT,SETH,H,MI,M,R,11.0,voting,18860727,1841-08-10,1841,1886,45,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5109,490119441,BARKSDALE,ETHELBERT,H,MS,M,D,7.0,voting,18861215,1824-01-04,1824,1886,62,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5164,490129654,INGALLS,JOHN,S,KS,M,R,,voting,18870124,1833-12-29,1833,1887,54,0.0,7,0,0,2,0,0,1,0,0,0,0,0,0,0.7,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,10
5566,490129894,CALL,WILKINSON,S,FL,M,D,,voting,18870124,1834-01-09,1834,1887,53,0.0,0,3,0,2,0,1,1,0,3,0,0,0,0,0.0,0.3,0.0,0.2,0.0,0.1,0.1,0.0,0.3,0.0,0.0,0.0,0.0,10
5220,490134424,TRIGG,CONNALLY,H,VA,M,D,9.0,voting,18870131,1847-09-18,1847,1887,40,0.0,1,4,0,0,0,2,3,0,0,0,0,0,0,0.1,0.4,0.0,0.0,0.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,490139026,MORGAN,JOHN,S,AL,M,D,,voting,18870207,1824-06-20,1824,1887,63,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,490139039,MORGAN,JOHN,S,AL,M,D,,voting,18870207,1824-06-20,1824,1887,63,0.0,8,0,0,0,0,1,0,1,0,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6159,490144275,VEST,GEORGE,S,MO,M,D,,voting,18870215,1830-12-06,1830,1887,57,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,490148300,VEST,GEORGE,S,MO,M,D,,voting,18870221,1830-12-06,1830,1887,57,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,490148302,VEST,GEORGE,S,MO,M,D,,voting,18870221,1830-12-06,1830,1887,57,0.0,14,1,0,1,4,0,0,0,0,0,0,0,0,0.7,0.05,0.0,0.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
6619,490151151,WARNER,WILLIAM,H,MO,M,R,5.0,voting,18870224,1840-06-11,1840,1887,47,0.0,0,1,0,2,1,0,19,0,0,7,0,0,0,0.0,0.03333333333333333,0.0,0.06666666666666667,0.03333333333333333,0.0,0.6333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.0,30
6159,490151595,VEST,GEORGE,S,MO,M,D,,voting,18870225,1830-12-06,1830,1887,57,0.0,1,5,0,2,0,0,0,0,2,0,0,0,0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
5410,500001642,DOLPH,JOSEPH,S,OR,M,R,,voting,18871222,1835-10-19,1835,1887,52,0.0,2,3,0,0,0,0,5,0,0,0,0,0,0,0.2,0.3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,10
6348,500001848,MITCHELL,JOHN,S,OR,M,R,,voting,18880105,1835-06-22,1835,1888,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5410,500010958,DOLPH,JOSEPH,S,OR,M,R,,voting,18880207,1835-10-19,1835,1888,53,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5244,500015523,ANDERSON,GEORGE,H,IL,M,D,12.0,voting,18880216,1853-03-11,1853,1888,35,0.0,1,1,0,7,0,1,0,0,0,0,0,0,0,0.1,0.1,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5852,500015780,STONE,WILLIAM,H,KY,M,D,1.0,voting,18880217,1841-06-26,1841,1888,47,0.0,1,1,0,0,0,7,0,1,0,0,0,0,0,0.1,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5448,500022108,MAISH,LEVI,H,PA,M,D,19.0,voting,18880305,1837-11-22,1837,1888,51,0.0,0,8,0,0,0,0,2,0,0,0,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6619,500032695,WARNER,WILLIAM,H,MO,M,R,5.0,voting,18880330,1840-06-11,1840,1888,48,0.0,0,4,0,0,0,5,0,0,1,0,0,0,0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5318,500033122,PADDOCK,ALGERNON,S,NE,M,R,,voting,18880331,1830-11-09,1830,1888,58,3.110848309883362e-05,1,3,0,2,0,0,4,0,0,0,0,0,0,0.1,0.3,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,10
6203,500039436,DAVIS,CUSHMAN,S,MN,M,R,,voting,18880411,1838-06-16,1838,1888,50,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,500041213,VEST,GEORGE,S,MO,M,D,,voting,18880417,1830-12-06,1830,1888,58,0.0,0,3,0,2,0,4,0,1,0,0,0,0,0,0.0,0.3,0.0,0.2,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5382,500051485,CANDLER,ALLEN,H,GA,M,D,9.0,voting,18880510,1834-11-04,1834,1888,54,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
6196,500053450,COCKRELL,FRANCIS,S,MO,M,D,,voting,18880517,1834-10-01,1834,1888,54,0.0,1,9,0,2,6,0,0,2,0,0,0,0,0,0.05,0.45,0.0,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,20
5697,500053475,BLAIR,HENRY,S,NH,M,R,,voting,18880517,1834-12-06,1834,1888,54,0.0,2,5,0,0,0,0,2,0,1,0,0,0,0,0.2,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,10
6253,500054151,REED,THOMAS,H,ME,M,R,1.0,voting,18880519,1839-10-18,1839,1888,49,0.0,2,2,0,1,2,2,0,1,0,0,0,0,0,0.2,0.2,0.0,0.1,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
5841,500060575,SHERMAN,JOHN,S,OH,M,R,,voting,18880601,1823-05-10,1823,1888,65,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6120,500069238,MCMILLIN,BENTON,H,TN,M,D,4.0,voting,18880615,1845-09-11,1845,1888,43,0.0,0,6,0,1,0,0,3,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
5437,500075701,KERR,DANIEL,H,IA,M,R,5.0,voting,18880626,1836-06-18,1836,1888,52,0.0,0,5,1,0,0,1,3,0,0,0,0,0,0,0.0,0.5,0.1,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
6271,500082567,WHEELER,JOSEPH,H,AL,M,D,8.0,voting,18880709,1836-09-10,1836,1888,52,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6327,500082901,HOAR,GEORGE,S,MA,M,R,,voting,18880710,1826-08-29,1826,1888,62,0.0,9,0,0,0,1,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6619,500083303,WARNER,WILLIAM,H,MO,M,R,5.0,voting,18880710,1840-06-11,1840,1888,48,0.0,2,4,0,4,0,0,0,0,0,0,0,0,0,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5423,500093104,GIBSON,RANDALL,S,LA,M,D,,voting,18880725,1832-09-10,1832,1888,56,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5333,500102444,SHAW,FRANK,H,MD,M,D,2.0,voting,18880808,1841-10-07,1841,1888,47,0.0,1,2,5,1,0,0,0,0,1,0,0,0,0,0.1,0.2,0.5,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,10
5531,500119524,WILSON,JAMES,S,IA,M,R,,voting,18880910,1828-10-19,1828,1888,60,0.0,0,0,0,1,0,1,8,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,500128861,BLAIR,HENRY,S,NH,M,R,,voting,18881002,1834-12-06,1834,1888,54,3.4588287304539027e-15,8,1,0,1,0,0,0,0,0,0,0,0,0,0.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,500130141,BLAIR,HENRY,S,NH,M,R,,voting,18881004,1834-12-06,1834,1888,54,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5402,500160660,CUTCHEON,BYRON,H,MI,M,R,9.0,voting,18890128,1836-05-11,1836,1889,53,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6184,500165106,BLAND,RICHARD,H,MO,M,D,11.0,voting,18890205,1835-08-19,1835,1889,54,0.0,16,0,0,1,3,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
5504,500176842,STRUBLE,ISAAC,H,IA,M,R,11.0,voting,18890222,1843-11-03,1843,1889,46,3.465567371626436e-11,1,0,0,0,8,1,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5504,500176844,STRUBLE,ISAAC,H,IA,M,R,11.0,voting,18890222,1843-11-03,1843,1889,46,0.0,0,2,0,0,0,0,7,0,1,0,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,10
5841,500181052,SHERMAN,JOHN,S,OH,M,R,,voting,18890228,1823-05-10,1823,1889,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5379,500184091,BUTLER,MATTHEW,S,SC,M,D,,voting,18890302,1836-03-08,1836,1889,53,0.0,8,0,0,1,1,0,0,0,0,0,0,0,0,0.8,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6028,510009800,WALTHALL,EDWARD,S,MS,M,D,,voting,18900127,1831-04-04,1831,1890,59,0.0,2,2,0,4,0,0,2,0,0,0,0,0,0,0.2,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
6468,510014799,MCCREARY,JAMES,H,KY,M,D,8.0,voting,18900212,1838-07-08,1838,1890,52,0.0,0,1,0,6,0,0,3,0,0,0,0,0,0,0.0,0.1,0.0,0.6,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,510021938,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18900303,1841-10-18,1841,1890,49,0.0,0,0,0,1,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
6050,510030759,BELDEN,JAMES,H,NY,M,R,25.0,voting,18900321,1825-09-30,1825,1890,65,0.0,7,0,1,0,2,0,0,0,0,0,0,0,0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,510049579,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18900424,1841-10-18,1841,1890,49,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5686,510053886,PERKINS,BISHOP,H,KS,M,R,3.0,voting,18900430,1841-10-18,1841,1890,49,0.0,0,0,0,0,0,1,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,10
5453,510056342,MCADOO,WILLIAM,H,NJ,M,D,7.0,voting,18900503,1853-10-25,1853,1890,37,0.0,13,1,1,0,3,1,0,0,1,0,0,0,0,0.65,0.05,0.05,0.0,0.15,0.05,0.0,0.0,0.05,0.0,0.0,0.0,0.0,20
6093,510068626,HOLMAN,WILLIAM,H,IN,M,D,4.0,voting,18900524,1822-09-06,1822,1890,68,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6554,510069112,HALE,EUGENE,S,ME,M,R,,voting,18900526,1836-06-09,1836,1890,54,0.0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5478,510081620,PETERS,SAMUEL,H,KS,M,R,7.0,voting,18900616,1842-08-16,1842,1890,48,0.0,0,7,0,0,0,0,1,0,2,0,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0,10
5382,510091435,CANDLER,ALLEN,H,GA,M,D,9.0,voting,18900628,1834-11-04,1834,1890,56,0.0,3,0,0,0,0,7,0,0,0,0,0,0,0,0.3,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,510106576,MORGAN,JOHN,S,AL,M,D,,voting,18900725,1824-06-20,1824,1890,66,0.0,1,6,0,1,0,1,0,1,0,0,0,0,0,0.1,0.6,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,10
6553,510109487,GROSVENOR,CHARLES,H,OH,M,R,15.0,voting,18900729,1833-09-20,1833,1890,57,0.0,0,6,0,1,0,1,2,0,0,0,0,0,0,0.0,0.6,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10
5490,510115071,ROGERS,JOHN,H,AR,M,D,4.0,voting,18900804,1845-10-09,1845,1890,45,0.0,0,1,0,0,0,3,6,0,0,0,0,0,0,0.0,0.1,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,10
6159,510115621,VEST,GEORGE,S,MO,M,D,,voting,18900805,1830-12-06,1830,1890,60,0.0,2,1,0,7,0,0,0,0,0,0,0,0,0,0.2,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5697,510116840,BLAIR,HENRY,S,NH,M,R,,voting,18900806,1834-12-06,1834,1890,56,0.0,8,0,0,0,0,0,0,0,2,0,0,0,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,10
6352,510116969,MORGAN,JOHN,S,AL,M,D,,voting,18900806,1824-06-20,1824,1890,66,0.0,9,0,0,1,0,0,0,0,0,0,0,0,0,0.9,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
6352,510116981,MORGAN,JOHN,S,AL,M,D,,voting,18900806,1824-06-20,1824,1890,66,0.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
